collected_at,backers_count,blurb,category_id,category_name,category_parent_id,category_parent_name,category_url,converted_pledged_amount,country,created_at,creator_id,creator_name,creator_url,currency,deadline,fx_rate,goal,id,launched_at,location_country,location_id,location_name,location_state,location_type,name,percent_funded,pledged,profile_blurb,profile_id,profile_name,profile_project_id,profile_state,profile_state_changed_at,project_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,usd_exchange_rate,usd_pledged,usd_type
202505,13285,Up to 184TB | 12th Gen Intel® CoreTM i5 Processor | Dual 10GbE Network Ports | Dual ThunderboltTM 4 Ports | 8K HDMI Video Output,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,6678664,US,1703580555,1318535400,UGREEN,https://www.kickstarter.com/profile/urgreen,USD,1715352697,1,20000,1859235807,1711464697,US,2490383,Seattle,WA,Town,UGREEN NASync Series: Your Private Cloud Storage Solution.,33393.32,6678664,NAS | Network Attached Storage | 184TB Capacity | Intel® CoreTM i5 Processor | Dual 10GbE Network Ports | Dual ThunderboltTM 4 Ports,4754886,UGREEN NASync NAS: Your Private Cloud Storage Solution.,4754886,active,1728383356,https://www.kickstarter.com/projects/urgreen/ugreen-nasync-next-level-storage-limitless-possibilities,TRUE,TRUE,successful,1715352697,1,1,6678664,domestic
202505,26359,"The world's best everyday bags. Designed by photographers to revolutionize camera carry, but built for everyone to organize your life.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,6565782,US,1467409609,97103764,Peak Design,https://www.kickstarter.com/profile/peak-design,USD,1473465600,1,500000,450099426,1468363655,US,2487956,San Francisco,CA,Town,"The Everyday Backpack, Tote, and Sling",1313.1565,6565782.5,"The world's best everyday bags. Designed by photographers to revolutionize camera carry, but built for everyone to organize your life.",2583453,"The Everyday Backpack, Tote, and Sling",2583453,active,1473466308,https://www.kickstarter.com/projects/peak-design/the-everyday-backpack-tote-and-sling,TRUE,TRUE,successful,1473465600,1,1,6565782.5,domestic
202505,36581,"Together, let's make more MYSTERY SCIENCE THEATER 3000 *without* a network + BUILD THE GIZMOPLEX, an online theater for live events!",303,Television,11,Film & Video,http://www.kickstarter.com/discover/categories/film%20&%20video/television,6519019,US,1611092960,1587892087,Joel Hodgson,https://www.kickstarter.com/profile/mst3k,USD,1620442800,1,2000000,83683256,1617820237,US,2452078,Minneapolis,MN,Town,Let's Make More MST3K & Build The Gizmoplex!,325.9509785,6519019.57,"Together, let's make more MYSTERY SCIENCE THEATER 3000 *without* a network + BUILD THE GIZMOPLEX, an online theater for live events!",4146840,Let's Make More MST3K & Build The Gizmoplex!,4146840,active,1620443384,https://www.kickstarter.com/projects/mst3k/makemoremst3k,TRUE,TRUE,successful,1620442800,1,1,6519019.57,international
202505,154926,"An unusually addicting, high-quality desk toy designed to help you focus. Fidget at work, in class, and at home in style.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,6465690,US,1470528368,2015098713,Matthew and Mark McLachlan,https://www.kickstarter.com/profile/antsylabs,USD,1476925200,1,15000,1386523707,1472587329,US,2391279,Denver,CO,Town,Fidget Cube: A Vinyl Desk Toy,43104.602,6465690.3,"An unusually addicting, high-quality desk toy designed to help you focus. Fidget at work, in class, and at home in style.",2629542,Fidget Cube: A Vinyl Desk Toy,2629542,active,1476925274,https://www.kickstarter.com/projects/antsylabs/fidget-cube-a-vinyl-desk-toy,TRUE,TRUE,successful,1476925200,1,1,6465690.3,domestic
202505,55236,Just fill with water and the plant will take only what it needs to visibly grow & flourish on the exterior surface of the planter.,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,6391763,US,1558006842,399975919,tevaplanter,https://www.kickstarter.com/profile/terraplanter,USD,1592625540,1,20000,374051904,1588698003,US,12485627,Long Island,NY,Island,terraplanter - visibly follow the journey from seed to plant,31958.8164,6391763.28,Just fill with water and the plant will take only what it needs to visibly grow & flourish on the exterior surface of the planter.,3733425,tevaplanter - visibly follow the journey from seed to plant,3733425,active,1592626109,https://www.kickstarter.com/projects/terraplanter/terra-planter-the-inside-out-hydroponic-planter-pot,TRUE,FALSE,successful,1592625541,1,1,6391763.28,domestic
202505,41907,"Stand alone expansion to one of the biggest Board Game hit of recent years, Nemesis",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,6495247,GB,1586335455,1416497402,Awaken Realms,https://www.kickstarter.com/profile/awakenrealms,GBP,1592495995,1.30820019,40000,1897919106,1590681595,PL,526363,Wroclaw,Lower Silesia,Town,Nemesis Lockdown,12935.38368,5174153.47,"Stand alone expansion to one of the biggest Board Game hit of recent years, Nemesis",3970235,Nemesis Lockdown,3970235,active,1594204147,https://www.kickstarter.com/projects/awakenrealms/nemesis-lockdown,TRUE,TRUE,successful,1592495995,1.23178953,1.25532572,6373468.071,domestic
202505,69320,Yu Suzuki presents the long awaited third installment in the Shenmue series.,35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,6333295,US,1433238208,1569150382,Ys Net,https://www.kickstarter.com/profile/ysnet,USD,1437184264,1,2000000,947809001,1434419464,JP,1118370,Tokyo,Tokyo Prefecture,Town,Shenmue 3,316.6647885,6333295.77,Yu Suzuki presents the long awaited third installment in the Shenmue series.,1935067,Shenmue 3,1935067,active,1442465554,https://www.kickstarter.com/projects/ysnet/shenmue-3,TRUE,TRUE,successful,1437184264,1,1,6333295.77,domestic
202505,41939,"Adventure, survival co-op Board Game set in unique grim world inspired by Arthurian Legends. Unforgettable experience for 1-4 players",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,6256244,GB,1541761055,1416497402,Awaken Realms,https://www.kickstarter.com/profile/awakenrealms,GBP,1546012791,1.30820019,40000,87819093,1544025591,PL,526363,Wroclaw,Lower Silesia,Town,Tainted Grail: The Fall of Avalon,12350.07648,4940030.59,"Adventure, survival co-op Board Game set in unique grim world inspired by Arthurian Legends. Unforgettable experience for 1-4 players",3510927,Tainted Grail: The Fall of Avalon,3510927,active,1546028933,https://www.kickstarter.com/projects/awakenrealms/tainted-grail-the-fall-of-avalon,TRUE,TRUE,successful,1546012792,1.27477038,1.26643837,6297404.672,domestic
202505,18220,Pono's mission is to provide the best possible listening experience of your favorite digital music.,339,Sound,16,Technology,http://www.kickstarter.com/discover/categories/technology/sound,6225354,US,1393347728,1003614822,the PonoMusic Team,https://www.kickstarter.com/profile/1003614822,USD,1397583042,1,800000,1152735261,1394559042,US,2487956,San Francisco,CA,Town,Pono Music - Where Your Soul Rediscovers Music,778.1693725,6225354.98,,904883,,904883,inactive,1425915849,https://www.kickstarter.com/projects/1003614822/ponomusic-where-your-soul-rediscovers-music,TRUE,TRUE,successful,1397583042,1,1,6225354.98,domestic
202505,25404,"Marvel United returns with the X-Men! Bringing brand-new features to the acclaimed game, new Heroes, Villains, and amazing pieces!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,5988089,US,1615353979,1134494596,CMON,https://www.kickstarter.com/profile/cmon,USD,1620259200,1,300000,1335038808,1618426802,US,2353697,Alpharetta,GA,Town,Marvel United: X-Men,1996.029667,5988089,"Marvel United returns with the X-Men! Bringing brand-new features to the acclaimed game, new Heroes, Villains, and amazing pieces!",4178829,Marvel United: X-Men,4178829,active,1620259374,https://www.kickstarter.com/projects/cmon/marvel-united-x-men,TRUE,TRUE,successful,1620259200,1,1,5988089,domestic
